invoice_id,customer_id,product_location_id,quantity,unit_price,markup_amount,total,date,time,payment,rating
509-29-3912,1,4,9,38.72,17.424,365.904,2019-03-20,12:24,Ewallet,4.2
327-40-9673,4,11,6,72.6,21.78,457.38,2019-01-13,19:51,Cash,6.9
840-19-2096,4,2,5,87.91,21.9775,461.5275,2019-03-14,18:10,Ewallet,4.4
828-46-6863,4,10,6,98.53,29.559,620.739,2019-01-23,11:22,Credit card,4
641-96-3695,1,18,6,43.46,13.038,273.798,2019-02-07,17:55,Ewallet,8.5
420-97-3340,2,10,3,71.68,10.752,225.792,2019-03-28,15:30,Credit card,9.2
436-54-4512,1,10,1,91.61,4.5805,96.1905,2019-03-20,19:44,Cash,9.8
670-79-6321,1,12,7,94.59,33.1065,695.2365,2019-01-17,15:27,Credit card,4.9
852-62-7105,2,8,10,83.25,41.625,874.125,2019-01-12,11:25,Credit card,4.4
598-06-7312,4,8,1,91.35,4.5675,95.9175,2019-02-16,15:42,Cash,6.8
135-13-8269,1,7,2,78.88,7.888,165.648,2019-01-26,16:04,Cash,9.1
816-57-2053,3,4,2,60.87,6.087,127.827,2019-03-09,12:37,Ewallet,8.7
628-90-8624,4,13,10,82.58,41.29,867.09,2019-03-14,14:41,Cash,5
856-66-2701,4,3,3,53.3,7.995,167.895,2019-01-25,14:19,Ewallet,7.5
308-39-1707,2,14,1,12.09,0.6045,12.6945,2019-01-26,18:19,Credit card,8.2
149-61-1929,3,4,10,64.19,32.095,673.995,2019-01-19,14:08,Credit card,6.7
655-07-2265,3,5,3,78.31,11.7465,246.6765,2019-03-05,16:38,Ewallet,5.4
589-02-8023,4,10,2,83.77,8.377,175.917,2019-01-15,10:54,Credit card,7
420-04-7590,3,12,3,99.7,14.955,314.055,2019-03-18,11:29,Ewallet,4.7
182-88-2763,4,7,3,79.91,11.9865,251.7165,2019-03-20,19:28,Credit card,5
188-55-0967,4,13,10,66.47,33.235,697.935,2019-01-15,15:01,Credit card,5
610-46-4100,3,1,7,28.95,10.1325,212.7825,2019-03-03,20:31,Credit card,6
318-81-2368,2,2,1,46.2,2.31,48.51,2019-03-19,12:16,Cash,6.3
364-33-8584,1,7,5,17.63,4.4075,92.5575,2019-03-08,15:27,Cash,8.5
665-63-9737,3,8,3,52.42,7.863,165.123,2019-02-27,17:36,Ewallet,7.5
695-09-5146,1,7,3,98.79,14.8185,311.1885,2019-02-23,20:00,Ewallet,6.4
155-45-3814,1,2,8,88.55,35.42,743.82,2019-03-19,15:29,Ewallet,4.7
794-32-2436,4,9,2,55.67,5.567,116.907,2019-03-27,15:08,Ewallet,6
131-15-8856,1,15,8,72.52,29.008,609.168,2019-03-30,19:26,Credit card,4
273-84-2164,4,2,5,12.05,3.0125,63.2625,2019-02-16,15:53,Ewallet,5.5
706-36-6154,4,3,9,19.36,8.712,182.952,2019-01-18,18:43,Ewallet,8.7
778-89-7974,3,17,6,70.21,21.063,442.323,2019-03-30,14:58,Cash,7.4
574-31-8277,4,8,1,33.63,1.6815,35.3115,2019-03-20,19:55,Cash,5.6
859-71-0933,1,16,2,15.49,1.549,32.529,2019-01-16,15:10,Cash,6.3
740-11-5257,3,2,10,24.74,12.37,259.77,2019-02-24,16:44,Cash,7.1
369-82-2676,3,9,5,75.66,18.915,397.215,2019-01-15,18:22,Ewallet,7.8
563-47-4072,2,13,6,55.81,16.743,351.603,2019-01-22,11:52,Cash,9.9
742-04-5161,4,3,10,72.78,36.39,764.19,2019-02-03,17:24,Cash,7.3
149-15-7606,4,11,9,37.32,16.794,352.674,2019-03-06,15:31,Ewallet,5.1
133-77-3154,4,8,4,60.18,12.036,252.756,2019-02-16,18:04,Credit card,9.4
169-52-4504,2,5,3,15.69,2.3535,49.4235,2019-03-14,14:13,Credit card,5.8
250-81-7186,2,2,1,99.69,4.9845,104.6745,2019-02-27,10:23,Credit card,8
562-12-5430,1,14,3,88.15,13.2225,277.6725,2019-01-18,10:11,Ewallet,7.9
816-72-8853,1,4,5,27.93,6.9825,146.6325,2019-01-29,15:48,Cash,5.9
491-38-3499,4,14,1,55.45,2.7725,58.2225,2019-02-26,17:46,Credit card,4.9
322-02-2271,2,11,3,42.97,6.4455,135.3555,2019-02-03,11:46,Cash,9.3
842-29-4695,4,16,7,17.14,5.999,125.979,2019-01-16,12:07,Credit card,7.9
725-67-2480,1,8,6,58.75,17.625,370.125,2019-03-24,18:14,Credit card,5.9
641-51-2661,1,15,10,87.1,43.55,914.55,2019-02-12,14:45,Credit card,9.9
714-02-3114,2,16,2,98.8,9.88,207.48,2019-02-21,11:39,Cash,7.7
518-17-2983,2,14,4,48.63,9.726,204.246,2019-02-04,15:44,Ewallet,7.6
779-42-2410,4,7,3,57.74,8.661,181.881,2019-02-20,13:06,Ewallet,7.7
190-14-3147,2,13,4,17.97,3.594,75.474,2019-02-23,20:43,Ewallet,6.4
408-66-6712,1,17,6,47.71,14.313,300.573,2019-02-16,14:19,Ewallet,4.4
679-22-6530,2,11,2,40.62,4.062,85.302,2019-01-17,10:01,Credit card,4.1
588-47-8641,4,14,10,56.04,28.02,588.42,2019-01-14,19:30,Ewallet,4.4
642-61-4706,4,7,2,93.4,9.34,196.14,2019-03-30,16:34,Cash,5.5
576-31-4774,2,13,3,73.41,11.0115,231.2415,2019-03-02,13:10,Ewallet,4
556-41-6224,3,17,8,33.64,13.456,282.576,2019-02-15,17:10,Credit card,9.3
811-03-8790,2,5,10,45.48,22.74,477.54,2019-03-01,10:22,Credit card,4.8
242-11-3142,4,8,2,83.77,8.377,175.917,2019-02-24,19:57,Cash,4.6
752-23-3760,1,11,7,64.08,22.428,470.988,2019-02-19,19:29,Credit card,7.3
274-05-5470,1,10,4,73.47,14.694,308.574,2019-02-23,18:30,Cash,6
648-94-3045,3,17,10,58.95,29.475,618.975,2019-02-07,14:27,Ewallet,8.1
130-67-4723,4,10,6,48.5,14.55,305.55,2019-01-11,13:57,Ewallet,9.4
528-87-5606,1,9,1,39.48,1.974,41.454,2019-02-12,19:43,Cash,6.5
320-85-2052,2,11,1,34.81,1.7405,36.5505,2019-01-14,10:11,Credit card,7
370-96-0655,2,18,6,49.32,14.796,310.716,2019-01-09,13:46,Ewallet,7.1
105-10-6182,4,14,2,21.48,2.148,45.108,2019-02-27,12:22,Ewallet,6.6
510-79-0415,1,11,6,23.08,6.924,145.404,2019-01-24,19:20,Ewallet,4.9
241-96-5076,1,12,2,49.1,4.91,103.11,2019-01-08,12:58,Credit card,6.4
767-97-4650,1,11,2,64.83,6.483,136.143,2019-01-08,11:59,Credit card,8
648-83-1321,4,3,10,63.56,31.78,667.38,2019-01-16,17:59,Cash,4.3
173-57-2300,4,16,2,72.88,7.288,153.048,2019-03-13,12:51,Cash,6.1
305-03-2383,2,10,3,67.1,10.065,211.365,2019-02-15,10:36,Cash,7.5
394-55-6384,1,16,9,70.19,31.5855,663.2955,2019-01-25,13:38,Cash,6.7
266-20-6657,4,15,7,55.04,19.264,404.544,2019-03-12,19:39,Ewallet,5.2
689-05-1884,4,1,10,48.63,24.315,510.615,2019-03-04,12:44,Cash,8.8
196-01-2849,1,18,7,73.38,25.683,539.343,2019-02-10,13:56,Cash,9.5
372-62-5264,2,15,9,52.6,23.67,497.07,2019-01-16,14:42,Cash,7.6
800-09-8606,1,3,5,87.37,21.8425,458.6925,2019-01-29,19:45,Cash,6.6
182-52-7000,1,4,4,27.04,5.408,113.568,2019-01-01,20:26,Ewallet,6.9
826-58-8051,3,12,4,62.19,12.438,261.198,2019-01-06,19:46,Ewallet,4.3
868-06-0466,4,5,9,69.58,31.311,657.531,2019-02-19,19:38,Credit card,7.8
751-41-9720,3,6,10,97.5,48.75,1023.75,2019-01-12,16:18,Ewallet,8
626-43-7888,2,18,8,60.41,24.164,507.444,2019-02-07,12:23,Ewallet,9.6
176-64-7711,3,7,3,32.32,4.848,101.808,2019-03-27,19:11,Credit card,4.3
191-29-0321,1,8,10,19.77,9.885,207.585,2019-02-27,18:57,Credit card,5
729-06-2010,4,13,9,80.47,36.2115,760.4415,2019-01-06,11:18,Cash,9.2
640-48-5028,1,12,9,88.39,39.7755,835.2855,2019-03-02,12:40,Cash,6.3
186-79-9562,3,13,7,71.77,25.1195,527.5095,2019-03-29,14:06,Cash,8.9
834-45-5519,2,9,4,43,8.6,180.6,2019-01-31,20:48,Ewallet,7.6
162-65-8559,4,15,1,68.98,3.449,72.429,2019-01-21,20:13,Cash,4.8
760-27-5490,3,18,8,15.62,6.248,131.208,2019-01-20,20:37,Ewallet,9.1
445-30-9252,3,4,3,25.7,3.855,80.955,2019-01-17,17:59,Ewallet,6.1
786-94-2700,4,10,6,80.62,24.186,507.906,2019-02-28,20:18,Cash,9.1
728-88-7867,1,6,4,75.53,15.106,317.226,2019-03-19,15:52,Ewallet,8.3
183-21-3799,2,2,9,77.63,34.9335,733.6035,2019-02-19,15:14,Ewallet,7.2
268-20-3585,2,17,9,13.85,6.2325,130.8825,2019-02-04,12:50,Ewallet,6
735-32-9839,4,18,8,98.7,39.48,829.08,2019-01-31,10:36,Ewallet,8.5
258-92-7466,2,1,5,35.68,8.92,187.32,2019-02-06,18:33,Credit card,6.6
857-16-3520,1,14,7,71.46,25.011,525.231,2019-03-28,16:06,Ewallet,4.5
482-17-1179,4,5,3,11.94,1.791,37.611,2019-01-19,12:47,Credit card,8.1
788-21-5741,3,14,3,45.38,6.807,142.947,2019-02-17,13:34,Credit card,7.2
821-14-9046,1,8,6,17.48,5.244,110.124,2019-01-18,15:04,Credit card,6.1
418-05-0656,2,8,7,25.56,8.946,187.866,2019-02-02,20:42,Cash,7.1
678-79-0726,1,16,9,90.63,40.7835,856.4535,2019-01-18,15:28,Cash,5.1
776-68-1096,3,12,3,44.12,6.618,138.978,2019-03-18,13:45,Credit card,7.9
592-46-1692,1,15,7,36.77,12.8695,270.2595,2019-01-11,20:10,Cash,7.4
434-35-9162,4,7,4,23.34,4.668,98.028,2019-02-04,18:53,Ewallet,7.4
149-14-0304,1,17,8,28.5,11.4,239.4,2019-02-06,14:24,Cash,6.6
442-44-6497,4,6,3,55.57,8.3355,175.0455,2019-01-08,11:42,Credit card,5.9
174-64-0215,3,11,10,69.74,34.87,732.27,2019-03-05,17:49,Credit card,8.9
210-74-9613,3,18,4,97.26,19.452,408.492,2019-03-16,15:33,Ewallet,6.8
299-29-0180,1,12,7,52.18,18.263,383.523,2019-03-09,10:54,Cash,9.3
247-11-2470,1,14,4,22.32,4.464,93.744,2019-03-01,16:23,Credit card,4.4
635-28-5728,3,1,3,56,8.4,176.4,2019-02-28,19:33,Ewallet,4.8
756-49-0168,4,14,1,19.7,0.985,20.685,2019-02-08,11:39,Ewallet,9.5
438-23-1242,3,9,7,75.88,26.558,557.718,2019-01-24,10:38,Ewallet,8.9
238-45-6950,4,7,1,53.72,2.686,56.406,2019-03-01,20:03,Ewallet,6.4
607-65-2441,4,17,10,81.95,40.975,860.475,2019-03-10,12:39,Credit card,6
386-27-7606,1,6,7,81.2,28.42,596.82,2019-03-23,15:59,Credit card,8.1
137-63-5492,3,2,10,58.76,29.38,616.98,2019-01-29,14:26,Ewallet,9
197-77-7132,4,9,8,91.56,36.624,769.104,2019-01-12,18:22,Ewallet,6
805-86-0265,3,3,9,93.96,42.282,887.922,2019-03-20,11:32,Cash,9.8
733-29-1227,3,6,7,55.61,19.4635,408.7335,2019-03-23,12:41,Cash,8.5
451-73-2711,3,15,1,84.83,4.2415,89.0715,2019-01-14,15:20,Ewallet,8.8
373-14-0504,1,4,2,71.63,7.163,150.423,2019-02-12,14:33,Ewallet,8.8
546-80-2899,4,3,2,37.69,3.769,79.149,2019-02-20,15:29,Ewallet,9.5
345-68-9016,1,16,8,31.67,12.668,266.028,2019-01-02,16:19,Credit card,5.6
390-17-5806,1,15,1,38.42,1.921,40.341,2019-02-02,16:33,Cash,8.6
457-13-1708,4,8,10,65.23,32.615,684.915,2019-01-08,19:07,Credit card,5.2
664-14-2882,1,6,5,10.53,2.6325,55.2825,2019-01-30,14:43,Credit card,5.8
487-79-6868,1,12,9,12.29,5.5305,116.1405,2019-03-26,19:28,Credit card,8
314-23-4520,4,17,7,81.23,28.4305,597.0405,2019-01-15,20:44,Cash,9
210-30-7976,1,8,4,22.32,4.464,93.744,2019-03-14,11:16,Ewallet,4.1
585-86-8361,2,10,5,27.28,6.82,143.22,2019-02-03,10:31,Credit card,8.6
807-14-7833,1,5,10,17.42,8.71,182.91,2019-02-22,12:30,Ewallet,7
775-72-1988,3,12,5,73.28,18.32,384.72,2019-01-24,15:05,Ewallet,8.4
288-38-3758,1,18,3,84.87,12.7305,267.3405,2019-01-25,18:30,Ewallet,7.4
652-43-6591,2,14,8,97.29,38.916,817.236,2019-03-09,13:18,Credit card,6.2
785-96-0615,1,9,8,35.74,14.296,300.216,2019-02-17,15:28,Ewallet,4.9
406-46-7107,2,3,6,96.52,28.956,608.076,2019-01-11,11:52,Cash,4.5
250-17-5703,4,10,10,18.85,9.425,197.925,2019-02-27,18:24,Ewallet,5.6
156-95-3964,2,10,4,55.39,11.078,232.638,2019-03-25,15:19,Ewallet,8
842-40-8179,1,7,10,77.2,38.6,810.6,2019-02-11,10:38,Credit card,5.6
525-09-8450,3,9,10,72.13,36.065,757.365,2019-01-31,15:12,Credit card,4.2
410-67-1709,1,14,8,63.88,25.552,536.592,2019-01-20,17:48,Ewallet,9.9
587-73-4862,1,1,5,10.69,2.6725,56.1225,2019-03-26,11:07,Ewallet,7.6
787-87-2010,4,1,4,55.5,11.1,233.1,2019-01-20,15:48,Credit card,6.6
593-14-4239,2,12,8,95.46,38.184,801.864,2019-03-05,19:40,Ewallet,4.7
801-88-0346,2,18,3,76.06,11.409,239.589,2019-01-05,20:30,Credit card,9.8
388-76-2555,3,11,6,13.69,4.107,86.247,2019-02-13,13:59,Cash,6.3
711-31-1234,2,9,4,95.64,19.128,401.688,2019-03-16,18:51,Cash,7.9
886-54-6089,2,3,6,11.43,3.429,72.009,2019-01-15,17:24,Cash,7.7
707-32-7409,1,11,4,95.54,19.108,401.268,2019-02-26,11:58,Ewallet,4.5
759-98-4285,1,17,7,85.87,30.0545,631.1445,2019-02-27,19:01,Credit card,8
201-63-8275,1,16,7,67.99,23.7965,499.7265,2019-02-17,16:50,Ewallet,5.7
471-06-8611,2,15,1,52.42,2.621,55.041,2019-02-06,10:22,Credit card,6.3
200-16-5952,4,15,2,65.65,6.565,137.865,2019-01-17,16:46,Cash,6
120-54-2248,2,7,5,28.86,7.215,151.515,2019-01-22,18:08,Credit card,8
102-77-2261,4,17,7,65.31,22.8585,480.0285,2019-03-05,18:02,Credit card,4.2
875-31-8302,3,11,1,93.38,4.669,98.049,2019-01-03,13:07,Cash,9.6
102-06-2002,4,16,5,25.25,6.3125,132.5625,2019-03-20,17:52,Cash,6.1
457-94-0464,4,9,9,87.87,39.5415,830.3715,2019-01-31,20:32,Ewallet,5.6
629-42-4133,3,17,8,21.8,8.72,183.12,2019-02-19,19:24,Cash,8.3
534-53-3526,2,4,4,94.76,18.952,397.992,2019-02-11,16:06,Ewallet,7.8
307-04-2070,1,14,1,30.62,1.531,32.151,2019-02-05,14:14,Credit card,4.1
468-99-7231,2,6,8,44.01,17.604,369.684,2019-03-03,17:36,Cash,8.8
516-77-6464,1,17,5,10.16,2.54,53.34,2019-02-24,13:08,Ewallet,4.1
404-91-5964,3,5,7,74.58,26.103,548.163,2019-02-04,16:09,Credit card,9
886-77-9084,3,2,8,71.89,28.756,603.876,2019-02-19,11:33,Ewallet,5.5
790-38-4466,2,17,5,10.99,2.7475,57.6975,2019-01-23,10:18,Credit card,9.3
704-10-4056,4,17,3,60.47,9.0705,190.4805,2019-01-14,10:55,Credit card,5.6
497-37-6538,3,4,7,58.91,20.6185,432.9885,2019-01-17,15:15,Ewallet,9.7
651-96-5970,3,14,1,46.41,2.3205,48.7305,2019-03-03,20:06,Credit card,4
400-80-4065,4,17,4,68.55,13.71,287.91,2019-02-15,20:21,Credit card,9.2
744-16-7898,2,12,10,97.37,48.685,1022.385,2019-01-15,13:48,Credit card,4.9
263-12-5321,4,5,7,92.6,32.41,680.61,2019-02-27,12:52,Credit card,9.3
702-72-0487,2,5,2,46.61,4.661,97.881,2019-02-26,12:28,Credit card,6.6
605-83-1050,3,8,2,27.18,2.718,57.078,2019-03-15,16:26,Ewallet,4.3
443-60-9639,1,6,1,60.87,3.0435,63.9135,2019-01-24,13:24,Cash,5.5
864-24-7918,1,4,10,24.49,12.245,257.145,2019-02-22,15:15,Cash,8.1
359-94-5395,3,13,1,92.78,4.639,97.419,2019-03-15,10:50,Credit card,9.8
401-09-4232,4,6,5,86.69,21.6725,455.1225,2019-02-11,18:38,Ewallet,9.4
751-15-6198,3,11,6,23.01,6.903,144.963,2019-01-12,16:45,Ewallet,7.9
324-41-6833,1,2,8,30.2,12.08,253.68,2019-03-03,19:30,Ewallet,5.1
474-33-8305,4,18,7,67.39,23.5865,495.3165,2019-03-23,13:23,Ewallet,6.9
759-29-9521,1,14,9,48.96,22.032,462.672,2019-03-04,11:27,Cash,8
831-81-6575,1,9,9,75.59,34.0155,714.3255,2019-02-23,11:12,Cash,8
220-68-6701,2,3,4,77.47,15.494,325.374,2019-03-17,16:36,Cash,4.2
618-34-8551,2,4,2,93.18,9.318,195.678,2019-01-16,18:41,Credit card,8.5
257-60-7754,2,5,4,50.23,10.046,210.966,2019-01-08,17:12,Cash,9
559-61-5987,2,13,1,17.75,0.8875,18.6375,2019-01-14,10:38,Cash,8.6
189-55-2313,2,18,10,62.18,31.09,652.89,2019-01-31,10:33,Ewallet,6
565-91-4567,3,13,8,10.75,4.3,90.3,2019-03-15,14:38,Ewallet,6.2
380-60-5336,2,5,10,40.26,20.13,422.73,2019-02-24,18:06,Credit card,5
815-04-6282,1,16,5,64.97,16.2425,341.0925,2019-02-08,12:52,Credit card,6.5
674-56-6360,3,5,1,95.15,4.7575,99.9075,2019-03-22,14:00,Cash,6
778-34-2523,1,5,8,48.62,19.448,408.408,2019-01-24,10:57,Cash,5
499-27-7781,2,7,8,53.21,21.284,446.964,2019-03-14,16:45,Ewallet,5
477-59-2456,2,18,7,45.44,15.904,333.984,2019-01-23,11:15,Cash,9.2
832-51-6761,3,10,8,33.88,13.552,284.592,2019-01-19,20:29,Ewallet,9.6
869-11-3082,4,13,4,96.16,19.232,403.872,2019-01-27,20:03,Credit card,8.4
190-59-3964,4,7,5,47.16,11.79,247.59,2019-02-03,14:35,Credit card,6
366-43-6862,3,9,4,52.89,10.578,222.138,2019-03-25,16:32,Ewallet,6.7
186-43-8965,1,3,2,47.68,4.768,100.128,2019-02-24,10:10,Credit card,4.1
784-21-9238,4,16,1,10.17,0.5085,10.6785,2019-02-07,14:15,Cash,5.9
276-75-6884,2,1,3,68.71,10.3065,216.4365,2019-03-04,10:05,Cash,8.7
109-86-4363,1,11,7,60.08,21.028,441.588,2019-02-14,11:36,Credit card,4.5
569-76-2760,1,4,4,22.01,4.402,92.442,2019-01-29,18:15,Credit card,6.6
222-42-0244,1,13,9,72.11,32.4495,681.4395,2019-01-28,13:53,Credit card,7.7
760-53-9233,4,14,3,41.28,6.192,130.032,2019-03-26,18:37,Credit card,8.5
538-22-0304,3,2,10,64.95,32.475,681.975,2019-03-24,18:27,Cash,5.2
416-17-9926,1,5,10,74.22,37.11,779.31,2019-01-01,14:42,Credit card,4.3
237-44-6163,3,5,8,10.56,4.224,88.704,2019-01-24,17:43,Cash,7.6
636-17-0325,3,13,4,62.57,12.514,262.794,2019-02-25,18:37,Cash,9.5
343-75-9322,1,11,8,11.85,4.74,99.54,2019-01-09,16:34,Cash,4.1
528-14-9470,4,1,1,91.3,4.565,95.865,2019-02-14,14:42,Ewallet,9.2
427-45-9297,1,12,7,40.73,14.2555,299.3655,2019-03-12,11:01,Ewallet,5.4
807-34-3742,3,14,1,52.38,2.619,54.999,2019-03-26,19:44,Cash,5.8
288-62-1085,4,14,5,38.54,9.635,202.335,2019-01-09,13:34,Ewallet,5.6
670-71-7306,3,11,6,44.63,13.389,281.169,2019-01-02,20:08,Credit card,5.1
660-29-7083,3,2,10,55.87,27.935,586.635,2019-01-15,15:01,Cash,5.8
271-77-8740,1,16,6,29.22,8.766,184.086,2019-01-01,11:40,Ewallet,5
497-36-0989,3,14,3,51.94,7.791,163.611,2019-02-15,15:21,Cash,7.9
291-59-1384,3,9,1,60.3,3.015,63.315,2019-02-28,17:38,Cash,6
860-73-6466,1,4,2,39.47,3.947,82.887,2019-03-02,16:16,Credit card,5
549-23-9016,1,15,2,14.87,1.487,31.227,2019-02-13,18:15,Credit card,8.9
896-34-0956,3,14,1,21.32,1.066,22.386,2019-01-26,12:43,Cash,5.9
804-38-3935,4,5,3,93.78,14.067,295.407,2019-01-30,11:32,Credit card,5.9
585-90-0249,4,5,1,73.26,3.663,76.923,2019-01-27,18:08,Ewallet,9.7
862-29-5914,2,16,1,22.38,1.119,23.499,2019-01-30,17:08,Credit card,8.6
845-94-6841,1,15,9,72.88,32.796,688.716,2019-01-08,19:38,Cash,4
125-45-2293,2,14,6,99.1,29.73,624.33,2019-01-19,13:11,Cash,4.2
843-73-4724,3,14,1,74.1,3.705,77.805,2019-01-25,11:05,Cash,9.2
409-33-9708,2,14,2,98.48,9.848,206.808,2019-02-19,10:12,Ewallet,9.2
658-66-3967,3,17,7,53.19,18.6165,390.9465,2019-01-14,15:42,Ewallet,5
866-70-2814,2,9,10,52.79,26.395,554.295,2019-02-25,11:58,Ewallet,10
160-22-2687,1,1,5,95.95,23.9875,503.7375,2019-01-23,14:21,Ewallet,8.8
895-03-6665,2,8,9,36.51,16.4295,345.0195,2019-02-16,10:52,Cash,4.2
770-42-8960,3,7,8,21.12,8.448,177.408,2019-01-01,19:31,Cash,6.3
748-45-2862,1,3,4,28.31,5.662,118.902,2019-03-07,18:35,Cash,8.2
234-36-2483,3,13,6,57.59,17.277,362.817,2019-02-15,13:51,Cash,5.1
316-66-3011,1,10,9,47.63,21.4335,450.1035,2019-01-23,12:35,Cash,5
848-95-6252,1,6,1,86.27,4.3135,90.5835,2019-02-20,13:24,Ewallet,7
840-76-5966,4,4,2,12.76,1.276,26.796,2019-01-08,18:06,Ewallet,7.8
152-03-4217,2,12,9,11.28,5.076,106.596,2019-03-17,11:55,Credit card,4.3
533-66-5566,2,12,7,51.07,17.8745,375.3645,2019-01-12,11:42,Cash,7
124-31-1458,1,5,3,79.59,11.9385,250.7085,2019-01-08,14:30,Cash,6.6
176-78-1170,4,17,3,33.81,5.0715,106.5015,2019-01-26,15:11,Ewallet,7.3
361-59-0574,4,11,8,90.53,36.212,760.452,2019-03-15,14:48,Credit card,6.5
101-81-4070,1,17,2,62.82,6.282,131.922,2019-01-17,12:36,Ewallet,4.9
631-34-1880,4,15,3,24.31,3.6465,76.5765,2019-01-08,19:09,Credit card,4.3
852-82-2749,3,4,4,64.59,12.918,271.278,2019-01-06,13:35,Ewallet,9.3
873-14-6353,4,10,7,24.82,8.687,182.427,2019-02-16,10:33,Credit card,7.1
584-66-4073,3,18,1,56.5,2.825,59.325,2019-03-13,15:45,Ewallet,9.6
544-55-9589,1,9,10,21.43,10.715,225.015,2019-01-28,11:51,Cash,6.2
166-19-2553,4,4,6,89.06,26.718,561.078,2019-01-18,17:26,Cash,9.9
737-88-5876,4,3,4,23.29,4.658,97.818,2019-03-19,11:52,Credit card,5.9
154-87-7367,3,6,8,65.26,26.104,548.184,2019-03-15,14:04,Ewallet,6.3
885-56-0389,4,18,1,52.35,2.6175,54.9675,2019-02-12,17:49,Cash,4
608-05-3804,4,9,1,39.75,1.9875,41.7375,2019-02-25,20:19,Cash,6.1
448-61-3783,2,5,8,90.02,36.008,756.168,2019-03-21,16:08,Credit card,4.5
761-49-0439,1,9,8,12.1,4.84,101.64,2019-01-19,10:17,Ewallet,8.6
490-95-0021,1,7,10,33.21,16.605,348.705,2019-01-08,14:25,Ewallet,6
115-38-7388,1,18,8,10.18,4.072,85.512,2019-03-30,12:51,Credit card,9.5
311-13-6971,4,11,10,31.99,15.995,335.895,2019-02-20,15:18,Credit card,9.9
291-55-6563,1,3,6,34.42,10.326,216.846,2019-03-30,12:45,Ewallet,7.5
548-48-3156,1,10,2,83.34,8.334,175.014,2019-03-19,13:37,Cash,7.6
460-93-5834,3,4,7,45.58,15.953,335.013,2019-01-13,10:03,Cash,5
325-89-4209,4,10,1,87.9,4.395,92.295,2019-02-05,19:42,Ewallet,6.7
884-80-6021,1,5,10,73.47,36.735,771.435,2019-03-23,13:14,Ewallet,9.5
137-74-8729,2,18,8,12.19,4.876,102.396,2019-03-13,12:47,Ewallet,6.8
880-46-5796,4,4,10,76.92,38.46,807.66,2019-03-17,19:53,Ewallet,5.6
389-70-2397,2,17,5,83.66,20.915,439.215,2019-02-21,10:26,Cash,7.2
114-35-5271,2,9,8,57.91,23.164,486.444,2019-02-07,15:06,Cash,8.1
607-76-6216,1,18,5,92.49,23.1225,485.5725,2019-03-02,16:35,Credit card,8.6
715-20-1673,3,9,5,28.38,7.095,148.995,2019-03-06,20:57,Cash,9.4
811-35-1094,4,9,6,50.45,15.135,317.835,2019-02-06,15:16,Credit card,8.9
699-88-1972,3,13,8,99.16,39.664,832.944,2019-01-28,17:47,Credit card,4.2
781-84-8059,3,18,7,60.74,21.259,446.439,2019-01-18,16:23,Ewallet,5
409-49-6995,1,15,6,47.27,14.181,297.801,2019-02-05,10:17,Cash,8.8
725-54-0677,4,17,7,85.6,29.96,629.16,2019-03-02,13:50,Cash,5.3
146-09-5432,4,10,9,35.04,15.768,331.128,2019-02-09,19:17,Ewallet,4.6
377-79-7592,1,2,9,44.84,20.178,423.738,2019-01-14,14:00,Credit card,7.5
509-10-0516,3,12,4,45.97,9.194,193.074,2019-02-09,12:02,Ewallet,5.1
595-94-9924,1,1,5,27.73,6.9325,145.5825,2019-03-26,20:21,Credit card,4.2
865-41-9075,3,10,7,11.53,4.0355,84.7455,2019-01-28,17:35,Cash,8.1
545-07-8534,2,17,2,58.32,5.832,122.472,2019-02-14,12:42,Ewallet,6
118-62-1812,1,6,4,78.38,15.676,329.196,2019-03-24,17:56,Cash,7.9
450-42-3339,3,17,10,84.61,42.305,888.405,2019-02-09,18:58,Credit card,8.8
851-98-3555,2,13,5,82.88,20.72,435.12,2019-03-24,14:08,Credit card,6.6
186-71-5196,1,10,2,79.54,7.954,167.034,2019-03-27,16:30,Ewallet,6.2
624-01-8356,2,12,10,49.01,24.505,514.605,2019-01-27,10:44,Credit card,4.2
313-66-9943,1,7,3,29.15,4.3725,91.8225,2019-03-27,20:29,Credit card,7.3
151-27-8496,2,2,4,56.13,11.226,235.746,2019-01-19,11:43,Ewallet,8.6
453-33-6436,2,3,8,93.12,37.248,782.208,2019-02-07,10:09,Cash,6.8
522-57-8364,4,14,8,51.34,20.536,431.256,2019-01-31,10:00,Ewallet,7.6
459-45-2396,1,10,3,99.6,14.94,313.74,2019-02-25,18:45,Cash,5.8
717-96-4189,2,2,6,35.49,10.647,223.587,2019-02-02,12:40,Cash,4.1
722-13-2115,4,16,1,42.85,2.1425,44.9925,2019-03-14,15:36,Credit card,9.3
749-81-8133,2,14,4,94.67,18.934,397.614,2019-03-11,12:04,Cash,6.8
777-67-2495,3,12,3,68.97,10.3455,217.2555,2019-02-22,11:26,Ewallet,8.7
636-98-3364,1,9,3,26.26,3.939,82.719,2019-03-02,12:36,Ewallet,6.3
246-55-6923,1,6,9,35.79,16.1055,338.2155,2019-03-10,15:06,Credit card,5.1
181-82-6255,2,12,6,16.37,4.911,103.131,2019-02-08,10:58,Cash,7
838-02-1821,1,6,2,12.73,1.273,26.733,2019-02-22,12:10,Credit card,5.2
